DATE,lat,lon,adm1_code,location_type
2026-01-20 11:45:00,36.17,-119.746,USCA,2
2026-01-20 11:45:00,34.0522,-118.244,USCA,3
2026-01-20 11:45:00,39.7392,-104.985,USCO,3
2026-01-20 11:45:00,41.85,-87.6501,USIL,3
2026-01-20 11:45:00,40.3363,-89.0022,USIL,2
2026-01-20 11:45:00,44.5672,-122.127,USOR,2
2026-01-20 11:45:00,39.0646,-105.327,USCO,2
2026-01-20 11:45:00,45.5235,-122.676,USOR,3
2026-01-20 12:00:00,44.5672,-122.127,USOR,2
2026-01-20 12:00:00,40.527,-90.1359,USIL,3
2026-01-20 12:00:00,45.5235,-122.676,USOR,3
2026-01-20 12:00:00,39.0646,-105.327,USCO,2
2026-01-20 12:00:00,36.17,-119.746,USCA,2
2026-01-20 12:00:00,41.85,-87.6501,USIL,3
2026-01-20 12:00:00,34.0522,-118.244,USCA,3
2026-01-20 12:00:00,39.7392,-104.985,USCO,3
2026-01-20 12:00:00,45.7326,-93.9196,USMN,2
2026-01-20 12:00:00,40.3363,-89.0022,USIL,2
2025-08-16 02:00:00,34.055,-118.243,USCA,3
2025-08-16 02:00:00,34.3667,-118.201,USCA,3
2025-08-16 02:00:00,34.0522,-118.244,USCA,3
2025-08-16 01:15:00,34.0522,-118.244,USCA,3
2025-08-16 01:15:00,34.055,-118.243,USCA,3
2025-08-16 01:15:00,34.3667,-118.201,USCA,3
2026-01-23 23:00:00,45.0408,-93.263,USMN,3
2026-01-23 23:00:00,31.631,-97.2445,USTX,3
2026-01-23 23:00:00,45.0554,-93.2401,USMN,3
2026-01-23 23:00:00,44.98,-93.2638,USMN,3
2026-01-23 23:00:00,31.106,-97.6475,USTX,2
2026-01-23 23:00:00,45.7326,-93.9196,USMN,2
2026-01-23 23:00:00,31.106,-97.6475,USTX,2
2026-01-23 23:00:00,45.7326,-93.9196,USMN,2
2026-01-23 23:00:00,40.3736,-82.7755,USOH,2
2026-01-23 23:00:00,44.98,-93.2638,USMN,3
2026-01-23 23:00:00,31.106,-97.6475,USTX,2
2026-01-23 23:00:00,45.7326,-93.9196,USMN,2
2026-01-24 00:15:00,40.3736,-82.7755,USOH,2
2026-01-24 00:15:00,44.98,-93.2638,USMN,3
2026-01-24 00:15:00,31.106,-97.6475,USTX,2
2026-01-24 00:15:00,45.7326,-93.9196,USMN,2
2026-01-23 21:30:00,31.106,-97.6475,USTX,2
2026-01-23 21:30:00,31.631,-97.2445,USTX,3
2026-01-23 21:30:00,44.98,-93.2638,USMN,3
2026-01-23 21:30:00,45.7326,-93.9196,USMN,2
2026-01-23 21:30:00,45.0408,-93.263,USMN,3
2026-01-23 21:30:00,45.0554,-93.2401,USMN,3
2026-01-23 21:30:00,45.7326,-93.9196,USMN,2
2026-01-23 21:30:00,31.106,-97.6475,USTX,2
2026-01-23 21:30:00,40.3736,-82.7755,USOH,2
2026-01-23 21:30:00,44.98,-93.2638,USMN,3
2025-09-22 10:45:00,36.17,-119.746,USCA,2
2025-09-22 10:45:00,38.6027,-121.397,USCA,3
2025-09-22 10:45:00,34.0522,-118.244,USCA,3
2025-09-22 10:45:00,33.4484,-112.074,USAZ,3
2025-09-22 09:00:00,38.6027,-121.397,USCA,3
2025-09-22 09:00:00,33.4484,-112.074,USAZ,3
2025-09-22 09:00:00,34.0522,-118.244,USCA,3
2025-09-22 09:00:00,36.17,-119.746,USCA,2
2025-07-16 00:15:00,34.3667,-118.201,USCA,3
2025-07-16 00:15:00,36.17,-119.746,USCA,2
2025-07-16 01:15:00,36.17,-119.746,USCA,2
2025-07-16 01:15:00,34.3667,-118.201,USCA,3
2025-09-25 06:00:00,33.2001,-96.5669,USTX,3
2025-09-25 06:00:00,32.7831,-96.8067,USTX,3
2025-09-25 06:00:00,31.106,-97.6475,USTX,2
2025-09-25 06:30:00,33.2001,-96.5669,USTX,3
2025-09-25 06:30:00,32.7831,-96.8067,USTX,3
2025-09-25 06:30:00,31.106,-97.6475,USTX,2
2025-09-25 06:30:00,32.7831,-96.8067,USTX,3
2025-09-25 06:30:00,31.106,-97.6475,USTX,2
2025-09-25 06:30:00,33.2001,-96.5669,USTX,3
2026-01-21 12:00:00,41.85,-87.6501,USIL,3
2026-01-21 12:00:00,45.0408,-93.263,USMN,3
2026-01-21 12:00:00,35.6411,-79.8431,USNC,2
2026-01-21 12:00:00,40.3363,-89.0022,USIL,2
2026-01-21 12:00:00,42.2373,-71.5314,USMA,2
2026-01-21 12:00:00,45.7326,-93.9196,USMN,2
2026-01-21 12:15:00,42.2373,-71.5314,USMA,2
2026-01-21 12:15:00,40.3363,-89.0022,USIL,2
2026-01-21 12:15:00,45.7326,-93.9196,USMN,2
2026-01-21 12:15:00,35.6411,-79.8431,USNC,2
2026-01-21 12:15:00,45.0408,-93.263,USMN,3
2026-01-21 12:15:00,41.85,-87.6501,USIL,3
2026-01-21 12:15:00,45.0408,-93.263,USMN,3
2026-01-21 12:15:00,35.6411,-79.8431,USNC,2
2026-01-21 12:15:00,45.7326,-93.9196,USMN,2
2026-01-21 12:15:00,41.85,-87.6501,USIL,3
2026-01-21 12:15:00,40.3363,-89.0022,USIL,2
2026-01-21 12:15:00,42.2373,-71.5314,USMA,2
2025-07-13 08:45:00,36.17,-119.746,USCA,2
2025-07-13 08:45:00,34.2164,-119.038,USCA,3
2025-07-13 08:45:00,34.3989,-119.518,USCA,3
2025-07-13 08:45:00,34.2765,-119.252,USCA,3
2025-07-13 08:15:00,34.3989,-119.518,USCA,3
2025-07-13 08:15:00,34.2164,-119.038,USCA,3
2025-07-13 08:15:00,34.2765,-119.252,USCA,3
2025-07-13 08:15:00,36.17,-119.746,USCA,2
2026-03-06 01:15:00,35.5376,-96.9247,USOK,2
2026-03-06 01:15:00,42.1497,-74.9384,USNY,2
2026-03-06 01:15:00,31.1801,-91.8749,USLA,2
2026-03-06 01:15:00,31.1801,-91.8749,USLA,2
2026-03-06 01:15:00,42.1497,-74.9384,USNY,2
2026-03-06 01:15:00,35.5376,-96.9247,USOK,2
2026-01-27 03:15:00,45.7326,-93.9196,USMN,2
2026-01-27 03:15:00,44.98,-93.2638,USMN,3
2026-01-27 03:15:00,36.17,-119.746,USCA,2
2026-01-27 03:15:00,44.2853,-99.4632,USSD,2
2026-01-27 03:15:00,45.7326,-93.9196,USMN,2
2026-01-27 00:30:00,36.17,-119.746,USCA,2
2026-01-27 00:30:00,45.7326,-93.9196,USMN,2
2026-01-27 00:30:00,42.1497,-74.9384,USNY,2
2026-01-27 00:30:00,44.98,-93.2638,USMN,3
2026-01-27 01:15:00,36.17,-119.746,USCA,2
2026-01-27 01:15:00,44.98,-93.2638,USMN,3
2026-01-27 01:15:00,45.7326,-93.9196,USMN,2
2026-01-09 08:30:00,45.5001,-122.418,USOR,3
2026-01-09 08:30:00,44.5672,-122.127,USOR,2
2026-01-09 08:30:00,45.5235,-122.676,USOR,3
2026-01-09 08:45:00,44.5672,-122.127,USOR,2
2026-01-09 08:45:00,45.5001,-122.418,USOR,3
2026-01-09 08:45:00,45.5235,-122.676,USOR,3
2025-09-10 04:00:00,42.3584,-71.0598,USMA,3
2025-09-10 04:00:00,42.2723,-71.087,USMA,3
2025-09-10 04:00:00,42.3595,-71.0917,USMA,3
2025-09-10 04:00:00,42.2373,-71.5314,USMA,2
2025-09-10 04:00:00,42.4045,-71.1198,USMA,3
2025-09-10 03:45:00,42.4045,-71.1198,USMA,3
2025-09-10 03:45:00,42.3584,-71.0598,USMA,3
2025-09-10 03:45:00,42.2723,-71.087,USMA,3
2025-09-10 03:45:00,42.3595,-71.0917,USMA,3
2025-09-10 03:45:00,42.2373,-71.5314,USMA,2
2025-11-06 11:45:00,41.85,-87.6501,USIL,3
2025-08-07 16:30:00,27.8333,-81.717,USFL,2
2025-08-07 16:30:00,39.9523,-75.1638,USPA,3
2025-08-07 16:30:00,27.8961,-82.7082,USFL,3
2025-08-07 16:30:00,42.3584,-71.0598,USMA,3
2025-08-07 16:30:00,42.1497,-74.9384,USNY,2
2025-08-07 16:30:00,42.2373,-71.5314,USMA,2
2025-08-07 16:30:00,27.9586,-81.7081,USFL,3
2025-08-07 16:30:00,28.0222,-81.7329,USFL,3
2025-08-22 19:30:00,36.6066,-120.189,USCA,3
2025-08-22 19:30:00,27.8333,-81.717,USFL,2
2025-08-22 19:30:00,36.17,-119.746,USCA,2
2025-08-22 20:15:00,36.17,-119.746,USCA,2
2025-08-22 20:15:00,27.8333,-81.717,USFL,2
2025-08-22 20:15:00,36.6066,-120.189,USCA,3
2025-09-08 05:00:00,32.0169,-81.4498,USGA,3
2025-09-08 05:00:00,32.1235,-81.4857,USGA,3
2025-09-08 05:00:00,33.749,-84.388,USGA,3
2025-09-08 05:00:00,32.9866,-83.6487,USGA,2
2025-09-08 06:45:00,32.1235,-81.4857,USGA,3
2025-09-08 06:45:00,33.749,-84.388,USGA,3
2025-09-08 06:45:00,32.9866,-83.6487,USGA,2
2025-09-08 06:45:00,32.0169,-81.4498,USGA,3
2025-09-08 07:00:00,32.1235,-81.4857,USGA,3
2025-09-08 07:00:00,32.0169,-81.4498,USGA,3
2025-09-08 07:00:00,33.749,-84.388,USGA,3
2025-09-08 07:00:00,32.9866,-83.6487,USGA,2
2025-07-20 15:00:00,38.5111,-96.8005,USKS,2
2025-07-20 15:00:00,34.0983,-118.327,USCA,3
2025-07-20 14:15:00,38.5111,-96.8005,USKS,2
2025-07-20 14:15:00,34.0983,-118.327,USCA,3
2025-08-17 10:30:00,34.2164,-119.038,USCA,3
2025-08-17 10:30:00,40.3736,-82.7755,USOH,2
2025-08-17 10:30:00,42.1497,-74.9384,USNY,2
2025-08-17 10:30:00,44.5672,-122.127,USOR,2
2025-08-17 10:30:00,40.7287,-73.996,USNY,3
2025-08-17 10:30:00,36.17,-119.746,USCA,2
2025-08-17 10:30:00,31.106,-97.6475,USTX,2
2025-08-17 10:30:00,41.85,-87.6501,USIL,3
2025-08-17 10:30:00,32.7831,-96.8067,USTX,3
2025-08-17 10:30:00,36.7477,-119.772,USCA,3
2025-08-17 10:30:00,45.5235,-122.676,USOR,3
2025-08-17 10:30:00,37.8044,-122.271,USCA,3
2025-08-17 10:30:00,29.7633,-95.3633,USTX,3
2025-08-17 10:30:00,27.8333,-81.717,USFL,2
2025-08-17 11:00:00,36.7477,-119.772,USCA,3
2025-08-17 11:00:00,42.1497,-74.9384,USNY,2
2025-08-17 11:00:00,27.8333,-81.717,USFL,2
2025-08-17 11:00:00,40.3736,-82.7755,USOH,2
2025-08-17 11:00:00,31.106,-97.6475,USTX,2
2025-08-17 11:00:00,29.7633,-95.3633,USTX,3
2025-08-17 11:00:00,41.85,-87.6501,USIL,3
2025-08-17 11:00:00,32.7831,-96.8067,USTX,3
2025-08-17 11:00:00,40.7287,-73.996,USNY,3
2025-08-17 11:00:00,44.5672,-122.127,USOR,2
2025-08-17 11:00:00,34.2164,-119.038,USCA,3
2025-08-17 11:00:00,36.17,-119.746,USCA,2
2025-08-17 11:00:00,37.8044,-122.271,USCA,3
2025-08-17 11:00:00,45.5235,-122.676,USOR,3
2025-12-02 20:30:00,42.1497,-74.9384,USNY,2
2025-12-02 20:30:00,45.7326,-93.9196,USMN,2
2025-12-02 23:15:00,44.98,-93.2638,USMN,3
2025-12-02 23:15:00,42.1497,-74.9384,USNY,2
2025-12-02 23:15:00,45.7326,-93.9196,USMN,2
2025-12-02 22:30:00,45.7326,-93.9196,USMN,2
2025-12-02 22:30:00,44.98,-93.2638,USMN,3
2025-12-02 22:30:00,42.1497,-74.9384,USNY,2
2025-12-02 22:30:00,35.6411,-79.8431,USNC,2
2025-12-02 22:30:00,38.4623,-92.302,USMO,2
2025-12-02 22:30:00,38.468,-80.9696,USWV,2
2025-12-02 22:30:00,37.768,-78.2057,USVA,2
2025-12-02 22:30:00,31.1801,-91.8749,USLA,2
2025-12-02 22:30:00,31.1801,-91.8749,USLA,2
2025-12-02 22:30:00,38.468,-80.9696,USWV,2
2025-12-02 22:30:00,37.768,-78.2057,USVA,2
2025-12-02 22:30:00,35.6411,-79.8431,USNC,2
2025-12-02 22:30:00,38.4623,-92.302,USMO,2
2025-09-12 05:30:00,32.9866,-83.6487,USGA,2
2025-07-07 23:30:00,27.8006,-97.3964,USTX,3
2025-07-07 23:30:00,31.106,-97.6475,USTX,2
2025-07-07 23:30:00,30.0474,-99.1403,USTX,3
2025-07-07 23:30:00,30.0085,-99.3703,USTX,3
2025-07-07 23:30:00,27.8006,-97.3964,USTX,3
2025-07-07 23:30:00,31.106,-97.6475,USTX,2
2025-07-07 23:30:00,30.0474,-99.1403,USTX,3
2025-07-07 23:30:00,30.0085,-99.3703,USTX,3
2025-08-12 17:45:00,29.7633,-95.3633,USTX,3
2025-08-12 17:45:00,30.0085,-99.3703,USTX,3
2025-08-12 17:45:00,31.106,-97.6475,USTX,2
2025-08-12 17:45:00,30.0502,-99.3003,USTX,3
2025-08-12 17:45:00,39.0646,-105.327,USCO,2
2025-08-12 17:45:00,28.4347,-96.8044,USTX,3
2025-08-12 17:45:00,30.0474,-99.1403,USTX,3
2025-11-26 09:15:00,36.17,-119.746,USCA,2
2025-11-26 09:15:00,39.0646,-105.327,USCO,2
2025-11-26 08:30:00,42.3584,-71.0598,USMA,3
2025-11-26 08:30:00,43.4108,-71.5653,USNH,2
2025-11-26 10:00:00,36.17,-119.746,USCA,2
2025-11-26 10:00:00,39.0646,-105.327,USCO,2
2025-11-26 10:00:00,43.4108,-71.5653,USNH,2
2025-11-26 10:00:00,42.3584,-71.0598,USMA,3
2025-08-20 12:15:00,34.8375,-106.237,USNM,2
2025-08-20 11:15:00,34.8375,-106.237,USNM,2
2025-08-20 11:15:00,34.8375,-106.237,USNM,2
2025-08-20 11:15:00,25.7743,-80.1937,USFL,3
2025-08-20 11:15:00,28.7505,-82.5001,USFL,3
2025-08-20 11:15:00,41.1289,-98.2883,USNE,2
2025-08-20 11:15:00,27.8333,-81.717,USFL,2
2025-08-20 11:15:00,39.8647,-86.2604,USIN,2
2025-08-20 11:15:00,25.9015,-81.3034,USFL,3
2025-08-20 11:15:00,39.7948,-86.235,USIN,3
2025-08-20 11:15:00,39.7948,-86.235,USIN,3
2025-08-20 11:15:00,25.9015,-81.3034,USFL,3
2025-08-20 11:15:00,27.8333,-81.717,USFL,2
2025-08-20 11:15:00,28.7505,-82.5001,USFL,3
2025-08-20 11:15:00,41.1289,-98.2883,USNE,2
2025-08-20 11:15:00,25.7743,-80.1937,USFL,3
2025-08-20 11:15:00,39.8647,-86.2604,USIN,2
2026-01-30 00:15:00,31.106,-97.6475,USTX,2
2025-08-27 01:30:00,32.7831,-96.8067,USTX,3
2025-08-27 01:30:00,37.7749,-122.419,USCA,3
2025-08-27 01:30:00,32.7254,-97.3208,USTX,3
2025-08-27 01:30:00,31.106,-97.6475,USTX,2
2025-08-27 01:30:00,42.1497,-74.9384,USNY,2
2025-08-27 02:00:00,31.106,-97.6475,USTX,2
2025-08-27 02:00:00,42.1497,-74.9384,USNY,2
2025-08-27 02:00:00,32.7254,-97.3208,USTX,3
2025-08-27 02:00:00,37.7749,-122.419,USCA,3
2025-08-27 02:00:00,32.7831,-96.8067,USTX,3
2025-11-19 14:00:00,35.6411,-79.8431,USNC,2
2025-11-19 14:00:00,35.176,-80.7579,USNC,3
2025-11-19 14:00:00,35.7721,-78.6386,USNC,3
2025-11-19 14:00:00,29.9546,-90.0751,USLA,3
2025-11-19 14:00:00,35.9429,-82.7088,USNC,3
2025-11-19 14:00:00,35.2271,-80.8431,USNC,3
2025-11-19 14:00:00,32.5568,-93.8016,USLA,3
2025-11-19 14:00:00,41.85,-87.6501,USIL,3
2025-11-19 14:00:00,35.7774,-78.6358,USNC,3
2025-11-19 14:00:00,31.1801,-91.8749,USLA,2
2026-01-13 08:00:00,41.85,-87.6501,USIL,3
2026-01-13 08:00:00,45.7326,-93.9196,USMN,2
2026-01-13 08:00:00,44.9444,-93.0933,USMN,3
2026-01-13 08:00:00,40.3363,-89.0022,USIL,2
2026-01-13 08:00:00,44.98,-93.2638,USMN,3
2026-01-13 08:00:00,39.1747,-77.0517,USMD,3
2026-01-13 08:00:00,38.0496,-77.3466,USVA,3
2026-01-13 08:00:00,37.768,-78.2057,USVA,2
2026-01-13 08:00:00,39.0724,-76.7902,USMD,2
2026-01-13 08:00:00,39.0001,-76.6164,USMD,3
2026-01-13 08:00:00,39.2904,-76.6122,USMD,3
2026-01-13 08:00:00,44.5672,-122.127,USOR,2
2026-01-13 08:00:00,45.5235,-122.676,USOR,3
2026-01-13 10:00:00,41.85,-87.6501,USIL,3
2026-01-13 10:00:00,45.7326,-93.9196,USMN,2
2026-01-13 10:00:00,44.98,-93.2638,USMN,3
2026-01-13 10:00:00,44.9444,-93.0933,USMN,3
2026-01-13 10:00:00,40.3363,-89.0022,USIL,2
2026-02-13 02:00:00,45.7326,-93.9196,USMN,2
2026-02-13 02:00:00,44.98,-93.2638,USMN,3
2026-02-13 02:00:00,21.1098,-157.531,USHI,2
2026-02-13 02:00:00,45.7326,-93.9196,USMN,2
2026-02-13 02:00:00,40.5773,-77.264,USPA,2
2026-02-05 12:30:00,31.106,-97.6475,USTX,2
2026-02-05 12:30:00,45.7326,-93.9196,USMN,2
2026-02-05 12:30:00,45.0408,-93.263,USMN,3
2026-02-05 12:30:00,44.98,-93.2638,USMN,3
2026-02-05 12:30:00,40.1135,-111.854,USUT,2
2026-02-05 12:30:00,44.5672,-122.127,USOR,2
2026-02-05 12:30:00,39.0646,-105.327,USCO,2
2026-02-05 12:30:00,45.5235,-122.676,USOR,3
2026-02-05 12:30:00,42.1497,-74.9384,USNY,2
2026-02-05 12:30:00,36.17,-119.746,USCA,2
2026-02-05 12:30:00,36.17,-119.746,USCA,2
2026-02-05 12:30:00,42.1497,-74.9384,USNY,2
2026-02-05 12:30:00,45.5235,-122.676,USOR,3
2026-02-05 12:30:00,39.0646,-105.327,USCO,2
2026-02-05 12:30:00,40.1135,-111.854,USUT,2
2026-02-05 12:30:00,44.5672,-122.127,USOR,2
2026-02-05 11:45:00,31.106,-97.6475,USTX,2
2026-02-05 11:45:00,45.7326,-93.9196,USMN,2
2026-02-05 11:45:00,45.0408,-93.263,USMN,3
2026-02-05 11:45:00,44.98,-93.2638,USMN,3
2026-03-09 20:15:00,31.106,-97.6475,USTX,2
2026-03-09 20:15:00,26.4815,-97.7831,USTX,3
2025-07-25 09:00:00,43.1548,-77.6156,USNY,3
2025-07-25 09:00:00,42.1497,-74.9384,USNY,2
2025-07-25 09:00:00,40.314,-74.5089,USNJ,2
2025-07-25 09:00:00,39.0646,-105.327,USCO,2
2025-07-25 09:00:00,40.3363,-89.0022,USIL,2
2025-07-25 09:15:00,42.1497,-74.9384,USNY,2
2025-07-25 09:15:00,40.3363,-89.0022,USIL,2
2025-07-25 09:15:00,39.0646,-105.327,USCO,2
2025-07-25 09:15:00,43.1548,-77.6156,USNY,3
2025-07-25 09:15:00,40.314,-74.5089,USNJ,2
2025-07-25 10:30:00,36.17,-119.746,USCA,2
2025-07-25 10:30:00,32.7831,-96.8067,USTX,3
2025-07-25 10:30:00,44.5672,-122.127,USOR,2
2025-07-25 10:30:00,45.7326,-93.9196,USMN,2
2025-07-25 10:30:00,31.106,-97.6475,USTX,2
2025-07-25 10:30:00,43.0125,-87.9726,USWI,3
2025-07-25 10:30:00,44.2563,-89.6385,USWI,2
2025-07-25 12:00:00,36.17,-119.746,USCA,2
2025-07-25 12:00:00,45.7326,-93.9196,USMN,2
2025-07-25 12:00:00,44.2563,-89.6385,USWI,2
2025-07-25 12:00:00,31.106,-97.6475,USTX,2
2025-07-25 12:00:00,43.0125,-87.9726,USWI,3
2025-07-25 12:00:00,32.7831,-96.8067,USTX,3
2025-07-25 12:00:00,44.5672,-122.127,USOR,2
2025-07-25 12:00:00,42.1497,-74.9384,USNY,2
2025-07-25 12:00:00,40.314,-74.5089,USNJ,2
2025-07-25 12:00:00,39.0646,-105.327,USCO,2
2025-07-25 12:00:00,40.3363,-89.0022,USIL,2
2025-07-25 12:00:00,43.1548,-77.6156,USNY,3
2025-07-25 11:00:00,43.0125,-87.9726,USWI,3
2025-07-25 11:00:00,45.7326,-93.9196,USMN,2
2025-07-25 11:00:00,44.5672,-122.127,USOR,2
2025-07-25 11:00:00,31.106,-97.6475,USTX,2
2025-07-25 11:00:00,36.17,-119.746,USCA,2
2025-07-25 11:00:00,44.2563,-89.6385,USWI,2
2025-07-25 11:00:00,32.7831,-96.8067,USTX,3
2025-08-23 12:00:00,26.2531,-81.2809,USFL,3
2025-08-23 12:00:00,39.0898,-86.6667,USIN,3
2025-08-23 12:00:00,25.7743,-80.1937,USFL,3
2025-08-23 12:00:00,27.8333,-81.717,USFL,2
2025-08-23 12:00:00,41.1289,-98.2883,USNE,2
2025-08-23 12:00:00,26.3759,-80.7081,USFL,3
2025-08-23 12:00:00,39.8647,-86.2604,USIN,2
2025-08-23 12:00:00,39.5664,-86.4414,USIN,3
2025-08-23 12:00:00,30.3703,-83.1592,USFL,3
2025-08-23 12:00:00,25.3129,-80.9373,USFL,3
2025-08-23 12:45:00,42.1497,-74.9384,USNY,2
2025-08-23 12:45:00,31.1801,-91.8749,USLA,2
2025-08-23 12:45:00,36.17,-119.746,USCA,2
2025-08-23 12:45:00,25.3129,-80.9373,USFL,3
2025-08-23 12:45:00,41.1289,-98.2883,USNE,2
2025-08-23 12:45:00,26.2531,-81.2809,USFL,3
2025-08-23 12:45:00,30.3703,-83.1592,USFL,3
2025-08-23 12:45:00,27.8333,-81.717,USFL,2
2025-08-23 12:45:00,26.3759,-80.7081,USFL,3
2025-08-23 12:45:00,25.7743,-80.1937,USFL,3
2025-08-23 12:45:00,39.8647,-86.2604,USIN,2
2025-08-23 12:45:00,39.5664,-86.4414,USIN,3
2025-08-23 12:45:00,39.0898,-86.6667,USIN,3
2025-08-23 09:30:00,36.17,-119.746,USCA,2
2025-08-23 09:30:00,31.1801,-91.8749,USLA,2
2025-08-23 09:30:00,42.1497,-74.9384,USNY,2
2025-08-23 11:15:00,42.1497,-74.9384,USNY,2
2025-08-23 11:15:00,36.17,-119.746,USCA,2
2025-08-23 11:15:00,31.1801,-91.8749,USLA,2
2025-07-25 17:00:00,25.7743,-80.1937,USFL,3
2025-07-25 17:00:00,27.8333,-81.717,USFL,2
2025-07-25 18:45:00,25.7743,-80.1937,USFL,3
2025-07-25 18:45:00,27.8333,-81.717,USFL,2
2025-08-22 07:00:00,25.3129,-80.9373,USFL,3
2025-08-22 07:00:00,27.8333,-81.717,USFL,2
2025-08-22 07:00:00,25.7743,-80.1937,USFL,3
2025-08-22 07:00:00,26.2531,-81.2809,USFL,3
2025-09-07 21:30:00,41.85,-87.6501,USIL,3
2025-09-07 21:30:00,42.3584,-71.0598,USMA,3
2025-09-07 21:30:00,36.17,-119.746,USCA,2
2025-09-07 21:30:00,42.2373,-71.5314,USMA,2
2025-08-23 05:15:00,37.7749,-122.419,USCA,3
2025-08-23 05:15:00,41.85,-87.6501,USIL,3
2025-08-23 05:15:00,42.3584,-71.0598,USMA,3
2025-08-23 05:15:00,42.1497,-74.9384,USNY,2
2025-08-23 05:15:00,39.7392,-104.985,USCO,3
2026-02-16 11:30:00,32.2011,-106.053,USNM,3
2026-02-16 11:30:00,31.7587,-106.487,USTX,3
2026-02-16 11:30:00,32.3504,-108.709,USNM,3
2026-02-16 11:30:00,36.7399,-118.081,USCA,3
2026-02-16 11:30:00,41.956,-121.477,USCA,3
2026-02-16 11:30:00,21.355,-157.972,USHI,3
2026-02-16 11:30:00,36.17,-119.746,USCA,2
2026-02-16 11:30:00,34.8375,-106.237,USNM,2
2026-02-16 11:30:00,31.106,-97.6475,USTX,2
2026-02-16 11:30:00,21.1098,-157.531,USHI,2
2026-02-16 11:30:00,37.6305,-122.411,USCA,3
2026-02-16 11:30:00,42.7538,-113.49,USID,3
2026-02-16 11:30:00,36.7263,-118.154,USCA,3
2026-02-16 11:30:00,44.2394,-114.51,USID,2
2026-02-16 11:30:00,37.7749,-122.419,USCA,3
2026-02-16 11:30:00,28.6775,-99.8281,USTX,3
2026-02-16 11:30:00,47.5362,-99.793,USND,2
2026-02-16 11:30:00,46.9048,-110.326,USMT,2
2026-02-16 13:00:00,42.7538,-113.49,USID,3
2026-02-16 13:00:00,47.5362,-99.793,USND,2
2026-02-16 13:00:00,31.106,-97.6475,USTX,2
2026-02-16 13:00:00,44.2394,-114.51,USID,2
2026-02-16 13:00:00,32.2011,-106.053,USNM,3
2026-02-16 13:00:00,36.7399,-118.081,USCA,3
2026-02-16 13:00:00,37.7749,-122.419,USCA,3
2026-02-16 13:00:00,21.1098,-157.531,USHI,2
2026-02-16 13:00:00,36.7263,-118.154,USCA,3
2026-02-16 13:00:00,28.6775,-99.8281,USTX,3
2026-02-16 13:00:00,36.17,-119.746,USCA,2
2026-02-16 13:00:00,46.9048,-110.326,USMT,2
2026-02-16 13:00:00,31.7587,-106.487,USTX,3
2026-02-16 13:00:00,34.8375,-106.237,USNM,2
2026-02-16 13:00:00,21.355,-157.972,USHI,3
2026-02-16 13:00:00,41.956,-121.477,USCA,3
2026-02-16 13:00:00,32.3504,-108.709,USNM,3
2026-02-16 13:00:00,37.6305,-122.411,USCA,3
2025-07-02 18:00:00,32.799,-86.8073,USAL,2
2025-07-02 18:00:00,42.7475,-107.209,USWY,2
2025-07-02 18:00:00,32.7673,-89.6812,USMS,2
2025-07-02 18:00:00,37.669,-84.6514,USKY,2
2025-07-02 18:00:00,35.6411,-79.8431,USNC,2
2025-07-02 18:15:00,42.1497,-74.9384,USNY,2
2025-07-02 18:15:00,40.015,-105.271,USCO,3
2025-07-02 18:15:00,39.0646,-105.327,USCO,2
2025-07-02 18:30:00,40.3363,-89.0022,USIL,2
2025-07-02 18:30:00,36.17,-119.746,USCA,2
2025-11-20 20:30:00,35.6411,-79.8431,USNC,2
2025-11-20 20:30:00,35.2668,-80.8498,USNC,3
2025-11-20 20:30:00,41.85,-87.6501,USIL,3
2025-11-20 20:30:00,35.2271,-80.8431,USNC,3
2025-11-20 20:30:00,41.85,-87.6501,USIL,3
2025-11-20 20:30:00,31.106,-97.6475,USTX,2
2025-11-20 20:30:00,37.669,-84.6514,USKY,2
2025-09-27 07:45:00,31.106,-97.6475,USTX,2
2025-09-27 07:45:00,36.17,-119.746,USCA,2
2025-09-27 07:45:00,32.7831,-96.8067,USTX,3
2025-09-27 07:45:00,40.3363,-89.0022,USIL,2
2025-09-27 07:45:00,40.314,-74.5089,USNJ,2
2025-09-27 07:45:00,41.85,-87.6501,USIL,3
2025-09-27 07:45:00,40.7357,-74.1724,USNJ,3
2026-01-10 01:15:00,39.9523,-75.1638,USPA,3
2026-01-10 01:30:00,39.9523,-75.1638,USPA,3
2026-01-10 02:00:00,44.8408,-93.2983,USMN,3
2026-01-10 02:00:00,29.4241,-98.4936,USTX,3
2026-01-10 02:00:00,45.7326,-93.9196,USMN,2
2026-01-10 03:15:00,29.4241,-98.4936,USTX,3
2026-01-10 03:15:00,45.7326,-93.9196,USMN,2
2026-01-10 03:15:00,44.8408,-93.2983,USMN,3
2026-01-10 03:15:00,39.9523,-75.1638,USPA,3
2026-02-04 20:30:00,42.1497,-74.9384,USNY,2
2026-02-04 20:30:00,36.17,-119.746,USCA,2
2026-02-04 20:30:00,44.5672,-122.127,USOR,2
2026-02-04 20:30:00,32.9866,-83.6487,USGA,2
2026-02-04 20:30:00,33.899,-83.371,USGA,3
2026-02-04 20:30:00,31.106,-97.6475,USTX,2
2026-02-04 20:30:00,25.7743,-80.1937,USFL,3
2026-02-04 20:30:00,39.0646,-105.327,USCO,2
2026-02-04 20:30:00,27.8333,-81.717,USFL,2
